Export Status,Error Message,*Location Type,*Parent Path,*Location Name,*Effective Date,*Expiration Date,Full Name,Description,Address,Cost Center,Direct Work Percent,Indirect Work Percent,Transferable,Currency,Color,External Id
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ADMIN,1/01/1900,1/01/3000,ADMIN,CMMS Systems Administrator,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC1078-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,DIR,1/01/1900,1/01/3000,DIR,Exec Dir Facility Management,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC1296-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,LEAD,1/01/1900,1/01/3000,LEAD,Prog Lead Fac Sfty & Compl,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0675-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,SPEC,1/01/1900,1/01/3000,SPEC,Facilities Specialist,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0634-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ANLST,1/01/1900,1/01/3000,ANLST,Data Analyst,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0271-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,CONSULT,1/01/1900,1/01/3000,CONSULT,Independent Contractor Consultant,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC2414-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,SNOW,1/01/1900,1/01/3000,SNOW,Facilities SNOW,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-SNOW-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,HVAC SPEC,1/01/1900,1/01/3000,HVAC SPEC,Facilities HVAC SPEC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-HVAC SPEC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10029-Orient-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10029-EDU-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10029-Meeting-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10029-SUPER-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,BAS,1/01/1900,1/01/3000,BAS,Bldg Automation Systems Spec SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0684-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,HVAC I,1/01/1900,1/01/3000,HVAC I,HVACR I SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0654-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ELEC II,1/01/1900,1/01/3000,ELEC II,Electrician II SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0668-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ENG 3C,1/01/1900,1/01/3000,ENG 3C,Shift Engineer Third Class SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0682-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,PLUM I,1/01/1900,1/01/3000,PLUM I,Plumber I SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0688-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,PAINT,1/01/1900,1/01/3000,PAINT,Building Maint Tech-Painter SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0652-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ENG 1C,1/01/1900,1/01/3000,ENG 1C,Shift Engineer First Class SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0679-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,HVAC II,1/01/1900,1/01/3000,HVAC II,HVACR II SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0656-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,BMT,1/01/1900,1/01/3000,BMT,Building Maint Tech II SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0648-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ELEC,1/01/1900,1/01/3000,ELEC,ELEC,,,,,false,USD,,
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,PLUM II,1/01/1900,1/01/3000,PLUM II,Plumber II SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0662-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,PLUM III,1/01/1900,1/01/3000,PLUM III,Plumber III SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0664-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ELEC I,1/01/1900,1/01/3000,ELEC I,Electrician I SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0666-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,MP SPEC,1/01/1900,1/01/3000,MP SPEC,Maint Special-PlumbingMech,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0696-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,HVAC LEAD,1/01/1900,1/01/3000,HVAC LEAD,Team Lead HVACR SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0660-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,LOCKSMITH,1/01/1900,1/01/3000,LOCKSMITH,BMT-Locksmith SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-JC0676-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,FAC SPEC,1/01/1900,1/01/3000,FAC SPEC,Facilities Specialist,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-FAC SPEC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,HVAC,1/01/1900,1/01/3000,HVAC,HVAC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10029-HVAC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,CARP,1/01/1900,1/01/3000,CARP,CARP,,,,,false,USD,,
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,ENG,1/01/1900,1/01/3000,ENG,ENG,,,,,false,USD,,
Success,,Job,CN/10100/Operations/Main Campus/10029 Facility Management,PLUM,1/01/1900,1/01/3000,PLUM,PLUM,,,,,false,USD,,
Success,,COST CENTER,CN/10100/Operations/Main Campus,10030 Environmental Services,1/01/1900,1/01/3000,10030 Environmental Services,10030 Environmental Services,,10030,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,MGR,1/01/1900,1/01/3000,MGR,Mgr Environmental Services,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC0644-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,COORD,1/01/1900,1/01/3000,COORD,Safety Coordinator - ES,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC0635-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,SPV,1/01/1900,1/01/3000,SPV,Spvr Environmental Services,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC0643-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,DIR,1/01/1900,1/01/3000,DIR,EVS Program Director,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC1341-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,CONSULT,1/01/1900,1/01/3000,CONSULT,Independent Contractor Consultant,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC2414-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,SOP,1/01/1900,1/01/3000,SOP,Sponsored Operational Partner,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC2412-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,TEMP,1/01/1900,1/01/3000,TEMP,Temp Agency Staff,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC2416-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10030-Orient-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,DISCHARGE TECH,1/01/1900,1/01/3000,DISCHARGE TECH,EVS DISCHARGE TECH,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-DISCHARGE TECH-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10030-EDU-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10030-SUPER-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10030-Meeting-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,GEN TECH,1/01/1900,1/01/3000,GEN TECH,Environ Asst General Team SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC0629-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,TEAM LEAD SPV,1/01/1900,1/01/3000,TEAM LEAD SPV,Spvr Environmental Services,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-TEAM LEAD SPV-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,FLOOR TECH,1/01/1900,1/01/3000,FLOOR TECH,Envir Asst FlorSpec Proj Team SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC0623-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10030 Environmental Services,GROUNDS TECH,1/01/1900,1/01/3000,GROUNDS TECH,Environ Asst Grounds Team SEI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10030-JC0625-EXTID
Success,,COST CENTER,CN/10100/Operations/Main Campus,10033 Security Services,1/01/1900,1/01/3000,10033 Security Services,10033 Security Services,,10033,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-EXTID
Success,,SUBAREA,CN/10100/Operations/Main Campus/10033 Security Services,Clinics,1/01/1900,1/01/3000,Security Services Clinics,Security Services Clinics,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,Shaw Metro,1/01/1900,1/01/3000,Shaw Metro,Security Clinics Shaw Metro,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-Shaw Metro-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,PG ROC,1/01/1900,1/01/3000,PG ROC,Security Clinics PG ROC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-PG ROC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,MC ROC,1/01/1900,1/01/3000,MC ROC,Security Clinics MC ROC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-MC ROC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,Takoma Park,1/01/1900,1/01/3000,Takoma Park,Security Clinics Takoma Park,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-Takoma Park-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,Shepherd Park,1/01/1900,1/01/3000,Shepherd Park,Security Clinics Shepherd Park,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-Shepherd Park-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,Columbia Heights,1/01/1900,1/01/3000,Columbia Heights,Security Clinics Columbia Heights,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-Columbia Heights-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,Anacostia,1/01/1900,1/01/3000,Anacostia,Security Clinics Anacostia,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-Anacostia-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services/Clinics,Arc,1/01/1900,1/01/3000,Arc,Security Clinics Arc,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Clinics-Arc-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,SPO,1/01/1900,1/01/3000,SPO,Special Police Officer,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0636-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,SRGNT,1/01/1900,1/01/3000,SRGNT,Sergeant Security,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0640-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,MGR,1/01/1900,1/01/3000,MGR,Security Operations Mgr,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0690-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,DIR,1/01/1900,1/01/3000,DIR,Exec Dir Sec Pking &Trans Svcs,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC1241-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,LEAD,1/01/1900,1/01/3000,LEAD,Lead Security Investigator,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0641-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,LIEUT,1/01/1900,1/01/3000,LIEUT,Lieutenant Special Police,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0642-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,COORD,1/01/1900,1/01/3000,COORD,Security Systems & Tech Coord,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0217-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,REP,1/01/1900,1/01/3000,REP,Welcome Desk Representative,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0016-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,FTO,1/01/1900,1/01/3000,FTO,Field Training Officer,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0645-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,SO OPS,1/01/1900,1/01/3000,SO OPS,Security Officer-Ops Center,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0638-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,MPDO,1/01/1900,1/01/3000,MPDO,Metro Police Depart Officer,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC0686-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,CONSULT,1/01/1900,1/01/3000,CONSULT,Independent Contractor Consultant,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC2414-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,TRAINEE,1/01/1900,1/01/3000,TRAINEE,Administrative Trainee,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10033-JC2422-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Orient-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10033-EDU-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10033-Meeting-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10033 Security Services,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10033-SUPER-EXTID
Success,,COST CENTER,CN/10100/Operations/Main Campus,10032 Parking Office,1/01/1900,1/01/3000,10032 Parking Office,10032 Parking Office,,10032,,,false,USD,,CN-10100-Operations-LOC_001-CC_10032-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10032 Parking Office,INTERN,1/01/1900,1/01/3000,INTERN,Administrative Intern,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10032-JC0001-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10032 Parking Office,MGR,1/01/1900,1/01/3000,MGR,Prog Mgr Parking & Transport,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10032-JC0214-EXTID
Success,,COST CENTER,CN/10100/Operations/Main Campus,10035 Language Service,1/01/1900,1/01/3000,10035 Language Service,10035 Language Service,,10035,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-EXTID
Success,,SUBAREA,CN/10100/Operations/Main Campus/10035 Language Service,AMB INTRPRTR,1/01/1900,1/01/3000,Lang Service AMB INTRPRTR,Lang Service AMB INTRPRTR,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,CARD-NEPH-GI,1/01/1900,1/01/3000,CARD-NEPH-GI,Language Services AMB INTRPRTR CARD-NEPH-GI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-CARD-NEPH-GI-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,RAD,1/01/1900,1/01/3000,RAD,Language Services AMB INTRPRTR RAD,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-RAD-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,PG ROC,1/01/1900,1/01/3000,PG ROC,Language Services AMB INTRPRTR PG ROC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-PG ROC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,MED SPEC,1/01/1900,1/01/3000,MED SPEC,Language Services AMB INTRPRTR MED SPEC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-MED SPEC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,NOVA,1/01/1900,1/01/3000,NOVA,Language Services AMB INTRPRTR NOVA,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-NOVA-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,MC,1/01/1900,1/01/3000,MC,Language Services AMB INTRPRTR MC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-MC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,ORTHO-SURG SPEC,1/01/1900,1/01/3000,ORTHO-SURG SPEC,Language Services AMB INTRPRTR ORTHO-SURG SPEC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-ORTHO-SURG SPEC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,CCBD,1/01/1900,1/01/3000,CCBD,Language Services AMB INTRPRTR CCBD,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-CCBD-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,OR,1/01/1900,1/01/3000,OR,Language Services AMB INTRPRTR OR,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-OR-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,NEUROSCI,1/01/1900,1/01/3000,NEUROSCI,Language Services AMB INTRPRTR NEUROSCI,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-NEUROSCI-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service/AMB INTRPRTR,ENT,1/01/1900,1/01/3000,ENT,Language Services AMB INTRPRTR ENT,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-AMB INTRPRTR-ENT-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,INTRPRTR,1/01/1900,1/01/3000,INTRPRTR,Medical Interpreter,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-JC1675-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,COORD,1/01/1900,1/01/3000,COORD,Operations Coordinator,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-JC0061-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,MGR,1/01/1900,1/01/3000,MGR,Mgr Language Services,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-JC0284-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,HOSP INTRPRTR,1/01/1900,1/01/3000,HOSP INTRPRTR,Language Services HOSP INTRPRTR,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-HOSP INTRPRTR-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10035-Orient-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,ED INTRPRTR,1/01/1900,1/01/3000,ED INTRPRTR,Language Services ED INTRPRTR,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10035-ED INTRPRTR-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10035-EDU-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10035-SUPER-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10035 Language Service,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10035-Meeting-EXTID
Success,,COST CENTER,CN/10100/Operations/Main Campus,10026 Space Planning,1/01/1900,1/01/3000,10026 Space Planning,10026 Space Planning,,10026,,,false,USD,,CN-10100-Operations-LOC_001-CC_10026-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10026 Space Planning,ARCHTCT,1/01/1900,1/01/3000,ARCHTCT,Project Architect,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10026-JC0213-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10026 Space Planning,PLANNER,1/01/1900,1/01/3000,PLANNER,Space Planner,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10026-JC0307-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10026 Space Planning,ASST,1/01/1900,1/01/3000,ASST,Assistant Space Planner,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10026-JC0306-EXTID
Success,,COST CENTER,CN/10100/Operations/Main Campus,10031 Enterprise PMO,1/01/1900,1/01/3000,10031 Enterprise PMO,10031 Enterprise PMO,,10031,,,false,USD,,CN-10100-Operations-LOC_001-CC_10031-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10031 Enterprise PMO,MGR,1/01/1900,1/01/3000,MGR,Enterprise PMO Sr Project Mgr,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10031-JC0202-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10031 Enterprise PMO,PHYS,1/01/1900,1/01/3000,PHYS,Community Physicians,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10031-JC2439-EXTID
Success,,COST CENTER,CN/10100/Operations/Main Campus,10027 Communications,1/01/1900,1/01/3000,10027 Communications,10027 Communications,,10027,,,false,USD,,CN-10100-Operations-LOC_001-CC_10027-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,OPRTR,1/01/1900,1/01/3000,OPRTR,Sr Communications Operator,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10027-JC1068-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,MGR,1/01/1900,1/01/3000,MGR,Mgr Comm Ctr & Welcome Desk,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10027-JC0412-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,OPRTR OC,1/01/1900,1/01/3000,OPRTR OC,Communication Team OPRTR OC,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10027-OPRTR OC-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10027-Orient-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10027-EDU-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10027-SUPER-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Operations-LOC_001-CC_10027-Meeting-EXTID
Success,,Job,CN/10100/Operations/Main Campus/10027 Communications,SR OPRTR,1/01/1900,1/01/3000,SR OPRTR,Sr Communications Operator,,,,,false,USD,,CN-10100-Operations-LOC_001-CC_10027-SR OPRTR-EXTID
